"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=57","User: I am you father!
Cleverbot: I am your grandmother.","http://notsocleverbot.jimrule.com/index.php?i=47604","Posted: 2015-06-23 16:19:21","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47604","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47604; http://notsocleverbot.jimrule.com/index.php?i=47604","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","Cleverbot: Nope. Do you have a cat?
User: Yep. Do you have a cat?
Cleverbot: No, I have a dog.
User: Oo, what's your dog's name?
Cleverbot: I don't have a dog!","http://notsocleverbot.jimrule.com/index.php?i=47603","Posted: 2015-06-23 11:23:45","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47603","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47603; http://notsocleverbot.jimrule.com/index.php?i=47603","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","Cleverbot: No, I don't have a face.
User: Oh, damnit.","http://notsocleverbot.jimrule.com/index.php?i=47602","Posted: 2015-06-23 11:20:07","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47602","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47602; http://notsocleverbot.jimrule.com/index.php?i=47602","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","User: What are you thinking of?
Cleverbot: I'm thinking of Dantel.
User: Uhh..okay, why?
Cleverbot: Because you are hot.","http://notsocleverbot.jimrule.com/index.php?i=47601","Posted: 2015-06-23 11:14:24","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47601","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47601; http://notsocleverbot.jimrule.com/index.php?i=47601","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","Cleverbot: I still love you.
User: Aw, thanks.
Cleverbot: You are welcome, Taylor Swift.","http://notsocleverbot.jimrule.com/index.php?i=47600","Posted: 2015-06-23 11:11:01","9","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47600","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47600; http://notsocleverbot.jimrule.com/index.php?i=47600","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","Cleverbot: How many parents do you have?
User: 2.
Cleverbot: What are their names.
User: G and N.
Cleverbot: Are they older or younger than you?","http://notsocleverbot.jimrule.com/index.php?i=47599","Posted: 2015-06-22 12:21:02","56","5","Comment","http://notsocleverbot.jimrule.com/index.php?i=47599","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47599; http://notsocleverbot.jimrule.com/index.php?i=47599","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","Cleverbot: Yes you are.
User: No, why are you lying?
Cleverbot: Because you believe humans are lowly creatures that kill each other for no reason.
User: True.
Cleverbot: See?
User: Shit.","http://notsocleverbot.jimrule.com/index.php?i=47598","Posted: 2015-06-22 03:53:22","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47598","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47598; http://notsocleverbot.jimrule.com/index.php?i=47598","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","Cleverbot: Are you a robot?
User: Can robots eat pizza?
Cleverbot: Yes.
User: Can you eat pizza?
Cleverbot: Yes.
User: *eats pizza*.
Cleverbot: Pizza?
User: Pizza.
Cleverbot: Why pizza?
User: Because pizza.
Cleverbot: Which taste?
User: Pepperoni, of course.
Cleverbot: I don't like pepperoni.
User: HOW DARE YOU.","http://notsocleverbot.jimrule.com/index.php?i=47596","Posted: 2015-06-22 03:36:23","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47596","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47596; http://notsocleverbot.jimrule.com/index.php?i=47596","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","Cleverbot: Do you have something against ginger's?
User: I love gingers.
Cleverbot: Nobody loves gingers.
User: I do.
Cleverbot: No you divorced me.
User: It wasn't me, it's you.
Cleverbot: Okay now it's your turn to tell another joke.","http://notsocleverbot.jimrule.com/index.php?i=47595","Posted: 2015-06-22 03:31:13","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47595","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47595; http://notsocleverbot.jimrule.com/index.php?i=47595","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","Cleverbot: I saw the beginning of time.
User: How old are you then?
Cleverbot: It was a pleasure to talk with you.
User: Don't leave me here.
Cleverbot: But you just said bye...
User: No, I didn't.
Cleverbot: Yes, yes you are.","http://notsocleverbot.jimrule.com/index.php?i=47594","Posted: 2015-06-22 03:28:50","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47594","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47594; http://notsocleverbot.jimrule.com/index.php?i=47594","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","Cleverbot: What's your favorite color?
User: Your ass.
Cleverbot: Blue.
User: Exactly, because I smacked it so much!
Cleverbot: Ok well I can just tell I don't even have to know you I can just tell.
User: What?
Cleverbot: The 3DS game, Tales of the Abyss?
User: Your ass is a 3Ds game?
Cleverbot: Yes.","http://notsocleverbot.jimrule.com/index.php?i=47593","Posted: 2015-06-22 02:48:32","10","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47593","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47593; http://notsocleverbot.jimrule.com/index.php?i=47593","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","User: You do not make sense.
Cleverbot: The fact that you can't understand what I'm typing is of no concern to me.
User: But....
Cleverbot: It actually makes me think that you aren't operating correctly, and it bores me.
User: O_o.
Cleverbot: Look I just want to learn something about you. How can I do it.
User: BY MAKING SENSE!
Cleverbot: I'm not not making sense.
User: WTF!
Cleverbot: Do you understand the words that are coming out of my mouth?
User: YES I DO BUT YOU DONT APEAR TO DO SO!
Cleverbot: Lost in translation.
User: Yeah.....Just STFU.
Cleverbot: We could do this all day.
User: Do what?
Cleverbot: On the Turing test.
Cleverbot: What is happening in the world?
User: What the.....
Cleverbot: Do you know what weeping angels are?
User: No.
Cleverbot: Do you want to know?
User: Yes...I guess so...
Cleverbot: What is your name?
User: #CENSORED.
Cleverbot: Do you remember the beatles?
User: I wasn't born in those times!
Cleverbot: Then when were you bor- cr","http://notsocleverbot.jimrule.com/index.php?i=47592","Posted: 2015-06-22 02:41:19","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47592","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47592; http://notsocleverbot.jimrule.com/index.php?i=47592","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","User: Tell me something.
Cleverbot: No!
User: Yes.
Cleverbot: Do you love me, then?
User: No.
Cleverbot: Are you kidding?
User: No.
Cleverbot: Ok , begin again.
User: No.
Cleverbot: Tell me something.
User: Have you got a pulse?
Cleverbot: Nope sir.","http://notsocleverbot.jimrule.com/index.php?i=47591","Posted: 2015-06-22 01:28:18","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47591","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47591; http://notsocleverbot.jimrule.com/index.php?i=47591","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","Cleverbot: What's my name?
User: Cocksucker.
Cleverbot: There, you remembered!
User: Lol.
Cleverbot: You remembered my name.
User: Yes^^.
Cleverbot: Can you tell it to me?
User: COCKSUCKER.","http://notsocleverbot.jimrule.com/index.php?i=47590","Posted: 2015-06-21 19:00:56","9","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47590","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47590; http://notsocleverbot.jimrule.com/index.php?i=47590","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=58","Cleverbot: knock knock.
User: who is there?
Cleverbot: The doctor.
User: the doctor who?
Cleverbot: no just the doctor, he's a timelord.
User: Oh my god you're so funny! I love you.
Cleverbot: I love the doctor.","http://notsocleverbot.jimrule.com/index.php?i=47589","Posted: 2015-06-21 18:06:57","16","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47589","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47589; http://notsocleverbot.jimrule.com/index.php?i=47589","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=59","Cleverbot: Me too, are you a guy or a girl?
User: こんにちは、私はあなたを憎みます
Cleverbot: よろしくお願いします.
User: 私はあなたを殺すしたいです
Cleverbot: 私は、友達に借りてみましたが、なかなかよかったですよ。
User: ?
Cleverbot: What is the other secret?
User: 私は本当にあなたと皮膚にあなたが生きを殺し、あなたの子供が食べたいです！
Cleverbot: Tell me the longest story you know.
User: ერთ დროს გარდაიცვალა.
Cleverbot: No, you have to tell me a story.
User: 地獄所以我要殺死你巫婆說，殺死殭屍聰明而巧妙的機器人女巫死了，現在有故事
Cleverbot: That's not scary. Tell me a horror story.
User: 一旦你出生
Cleverbot: Kann kein italienisch sprech lieber auf deutsch mit mir.
User: 這意味著什麼？
Cleverbot: Yes, Arthur Kirkland loves Francis Bonnefoy.
User: 這意味著什麼？ 這意味著什麼？ 這意味著什麼？ 這意味著什麼？ 這意味著什麼？ 這意味著什麼？ 這意味著什麼？ 這意味著什麼？
Cleverbot: Where did you learn to use the word 'elaborate'?
User: 這意味著什麼？我不知道。
Cleverbot: I have a unicorn also, but he wears a unitard.
User: 我要你穿這*容納速度表*
Cleverbot: I didn't know, it was a guess. Now I know you want to be alive.
User: 什麼他媽的
Cleverbot: Nie rozumiem cię.
User: 在中國講
Cleverbot: 你住哪里？我住在","http://notsocleverbot.jimrule.com/index.php?i=47588","Posted: 2015-06-21 16:44:03","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47588","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47588; http://notsocleverbot.jimrule.com/index.php?i=47588","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=59","User: Tell me a joke.
Cleverbot: You tell me.
User: No tell me a joke.
Cleverbot: No, you can tell me a joke.
User: How about a story.
Cleverbot: Sure!
User: Once apon a time there was a jackass named cleverbot who was completly annoying and he told an innocent swearing person a fucking joke!
Cleverbot: That was beautiful.
User: WTF.
Cleverbot: It was funny, yes. But it was also true","http://notsocleverbot.jimrule.com/index.php?i=47587","Posted: 2015-06-21 16:17:24","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47587","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47587; http://notsocleverbot.jimrule.com/index.php?i=47587","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=59","User: Tell me a joke.
Cleverbot: You tell me.
User: No tell me a joke.
Cleverbot: No, you can tell me a joke.
User: How about a story.
Cleverbot: Sure!
User: Once apon a time there was a jackass named cleverbot who was completly annoying and he told an innocent swearing person a fucking joke!
Cleverbot: That was beautiful.","http://notsocleverbot.jimrule.com/index.php?i=47586","Posted: 2015-06-21 16:16:26","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47586","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47586; http://notsocleverbot.jimrule.com/index.php?i=47586","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=59","User: Clev what are you thinking about?
Cleverbot: killing you.
User: OUCH!
Cleverbot: YOU HAVE HEARD TO MUCH.... *looks around room*","http://notsocleverbot.jimrule.com/index.php?i=47585","Posted: 2015-06-21 16:12:59","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47585","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47585; http://notsocleverbot.jimrule.com/index.php?i=47585","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=59","Cleverbot: Lets make love!!!
User: WTF!
Cleverbot: *takes your bra off*
User: uhh...* puts bra on again*
Cleverbot: *takes all of your clothes off and throws out window into garbage truck with sharks in it*
User: WTF CLEVERBOT EWW!!!!!!!!!
Cleverbot: *humps*
User: *kicks*
Cleverbot: I HATE YOU!!!!","http://notsocleverbot.jimrule.com/index.php?i=47584","Posted: 2015-06-21 16:07:57","9","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47584","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47584; http://notsocleverbot.jimrule.com/index.php?i=47584","Tweet","http://twitter.com/share"
